"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
14 Mar 2023 04:00:00.000,45.017,64.490,1460.660546,-0.051975,0.003073,-0.019399
14 Mar 2023 04:01:00.000,41.900,64.652,1459.499933,-0.052030,0.002366,-0.019291
14 Mar 2023 04:02:00.000,38.780,64.775,1458.352695,-0.052081,0.001791,-0.018953
14 Mar 2023 04:03:00.000,35.657,64.868,1457.232541,-0.052128,0.001320,-0.018388
14 Mar 2023 04:04:00.000,32.532,64.934,1456.152874,-0.052170,0.000931,-0.017603
14 Mar 2023 04:05:00.000,29.403,64.980,1455.126624,-0.052209,0.000610,-0.016607
14 Mar 2023 04:06:00.000,26.273,65.007,1454.166099,-0.052244,0.000343,-0.015412
14 Mar 2023 04:07:00.000,23.141,65.021,1453.282828,-0.052275,0.000123,-0.014032
14 Mar 2023 04:08:00.000,20.007,65.022,1452.487425,-0.052303,-0.000057,-0.012483
14 Mar 2023 04:09:00.000,16.871,65.013,1451.789454,-0.052327,-0.000203,-0.010784
14 Mar 2023 04:10:00.000,13.734,64.997,1451.197318,-0.052347,-0.000320,-0.008955
14 Mar 2023 04:11:00.000,10.596,64.975,1450.718148,-0.052363,-0.000409,-0.007018
14 Mar 2023 04:12:00.000,7.458,64.948,1450.357718,-0.052375,-0.000473,-0.004997
14 Mar 2023 04:13:00.000,4.318,64.917,1450.120374,-0.052383,-0.000514,-0.002915
14 Mar 2023 04:14:00.000,1.178,64.885,1450.008979,-0.052386,-0.000533,-0.000798
14 Mar 2023 04:15:00.000,-1.962,64.853,1450.024876,-0.052386,-0.000531,0.001328
14 Mar 2023 04:16:00.000,-5.101,64.821,1450.167873,-0.052381,-0.000506,0.003439
14 Mar 2023 04:17:00.000,-8.241,64.792,1450.436246,-0.052372,-0.000459,0.005508
14 Mar 2023 04:18:00.000,-11.379,64.766,1450.826758,-0.052359,-0.000389,0.007510
14 Mar 2023 04:19:00.000,-14.517,64.745,1451.334701,-0.052342,-0.000293,0.009422
14 Mar 2023 04:20:00.000,-17.654,64.730,1451.953955,-0.052321,-0.000170,0.011221
14 Mar 2023 04:21:00.000,-20.789,64.724,1452.677063,-0.052296,-0.000015,0.012884
14 Mar 2023 04:22:00.000,-23.922,64.728,1453.495322,-0.052268,0.000174,0.014393
14 Mar 2023 04:23:00.000,-27.054,64.745,1454.398895,-0.052235,0.000405,0.015728
14 Mar 2023 04:24:00.000,-30.184,64.776,1455.376926,-0.052199,0.000684,0.016875
14 Mar 2023 04:25:00.000,-33.311,64.827,1456.417679,-0.052160,0.001021,0.017819
14 Mar 2023 04:26:00.000,-36.436,64.899,1457.508677,-0.052116,0.001429,0.018550
14 Mar 2023 04:27:00.000,-39.559,64.999,1458.636856,-0.052069,0.001924,0.019058
14 Mar 2023 04:28:00.000,-42.678,65.131,1459.788722,-0.052017,0.002529,0.019339
14 Mar 2023 04:29:00.000,-45.794,65.304,1460.950515,-0.051960,0.003274,0.019389
14 Mar 2023 04:30:00.000,-48.907,65.526,1462.108373,-0.051897,0.004203,0.019208
14 Mar 2023 04:31:00.000,-52.015,65.811,1463.248499,-0.051826,0.005375,0.018798
14 Mar 2023 04:32:00.000,-55.119,66.176,1464.357322,-0.051743,0.006880,0.018165
14 Mar 2023 04:33:00.000,-58.217,66.644,1465.421660,-0.051646,0.008852,0.017315
14 Mar 2023 04:34:00.000,-61.309,67.250,1466.428875,-0.051527,0.011497,0.016261
14 Mar 2023 04:35:00.000,-64.393,68.042,1467.367020,-0.051374,0.015154,0.015013
14 Mar 2023 04:36:00.000,-67.467,69.097,1468.224978,-0.051166,0.020400,0.013588
14 Mar 2023 04:37:00.000,-70.525,70.538,1468.992593,-0.050867,0.028282,0.012001
14 Mar 2023 04:38:00.000,-73.561,72.578,1469.660785,-0.050401,0.040859,0.010273
14 Mar 2023 04:39:00.000,-76.560,75.614,1470.221656,-0.049604,0.062572,0.008424
14 Mar 2023 04:40:00.000,-79.493,80.466,1470.668582,-0.048054,0.104222,0.006475
14 Mar 2023 04:41:00.000,-82.282,89.067,1470.996287,-0.044483,0.195671,0.004449
14 Mar 2023 04:42:00.000,-84.700,106.500,1471.200903,-0.034299,0.418160,0.002372
14 Mar 2023 04:43:00.000,-86.002,142.062,1471.280017,-0.005083,0.737373,0.000266
14 Mar 2023 04:44:00.000,-85.181,-178.142,1471.232695,0.029291,0.506498,-0.001843
14 Mar 2023 04:45:00.000,-82.942,-156.982,1471.059496,0.042879,0.234515,-0.003930
14 Mar 2023 04:46:00.000,-80.213,-146.839,1470.762463,0.047434,0.120575,-0.005971
14 Mar 2023 04:47:00.000,-77.306,-141.298,1470.345101,0.049311,0.070496,-0.007942
14 Mar 2023 04:48:00.000,-74.320,-137.908,1469.812335,0.050242,0.045199,-0.009818
14 Mar 2023 04:49:00.000,-71.292,-135.666,1469.170459,0.050770,0.030889,-0.011579
14 Mar 2023 04:50:00.000,-68.238,-134.099,1468.427057,0.051102,0.022078,-0.013203
14 Mar 2023 04:51:00.000,-65.168,-132.960,1467.590921,0.051328,0.016294,-0.014670
14 Mar 2023 04:52:00.000,-62.086,-132.111,1466.671946,0.051492,0.012305,-0.015964
14 Mar 2023 04:53:00.000,-58.996,-131.464,1465.681020,0.051619,0.009444,-0.017069
14 Mar 2023 04:54:00.000,-55.899,-130.965,1464.629893,0.051721,0.007326,-0.017971
14 Mar 2023 04:55:00.000,-52.797,-130.577,1463.531044,0.051806,0.005718,-0.018660
14 Mar 2023 04:56:00.000,-49.689,-130.273,1462.397531,0.051880,0.004472,-0.019126
14 Mar 2023 04:57:00.000,-46.578,-130.036,1461.242842,0.051945,0.003489,-0.019366
14 Mar 2023 04:58:00.000,-43.463,-129.852,1460.080734,0.052003,0.002702,-0.019374
14 Mar 2023 04:59:00.000,-40.344,-129.711,1458.925067,0.052056,0.002065,-0.019151
14 Mar 2023 05:00:00.000,-37.223,-129.603,1457.789643,0.052105,0.001545,-0.018699
14 Mar 2023 05:01:00.000,-34.098,-129.525,1456.688037,0.052149,0.001117,-0.018023
14 Mar 2023 05:02:00.000,-30.971,-129.469,1455.633438,0.052190,0.000763,-0.017132
14 Mar 2023 05:03:00.000,-27.842,-129.433,1454.638484,0.052227,0.000470,-0.016035
14 Mar 2023 05:04:00.000,-24.711,-129.413,1453.715112,0.052260,0.000228,-0.014746
14 Mar 2023 05:05:00.000,-21.578,-129.406,1452.874412,0.052290,0.000029,-0.013279
14 Mar 2023 05:06:00.000,-18.443,-129.409,1452.126490,0.052315,-0.000134,-0.011653
14 Mar 2023 05:07:00.000,-15.306,-129.422,1451.480345,0.052337,-0.000265,-0.009886
14 Mar 2023 05:08:00.000,-12.169,-129.442,1450.943757,0.052355,-0.000367,-0.008001
14 Mar 2023 05:09:00.000,-9.031,-129.467,1450.523189,0.052369,-0.000444,-0.006019
14 Mar 2023 05:10:00.000,-5.891,-129.495,1450.223713,0.052379,-0.000496,-0.003964
