"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
14 Mar 2023 08:27:00.000,-19.239,60.094,1452.307100,0.052309,-0.000096,-0.012080
14 Mar 2023 08:28:00.000,-16.103,60.083,1451.634325,0.052332,-0.000234,-0.010347
14 Mar 2023 08:29:00.000,-12.966,60.065,1451.069251,0.052351,-0.000344,-0.008490
14 Mar 2023 08:30:00.000,-9.828,60.041,1450.618687,0.052366,-0.000427,-0.006530
14 Mar 2023 08:31:00.000,-6.689,60.013,1450.288062,0.052377,-0.000485,-0.004491
14 Mar 2023 08:32:00.000,-3.549,59.983,1450.081363,0.052384,-0.000521,-0.002399
14 Mar 2023 08:33:00.000,-0.409,59.950,1450.001083,0.052387,-0.000535,-0.000277
14 Mar 2023 08:34:00.000,2.731,59.918,1450.048190,0.052385,-0.000527,0.001848
14 Mar 2023 08:35:00.000,5.870,59.887,1450.222117,0.052379,-0.000497,0.003950
14 Mar 2023 08:36:00.000,9.009,59.858,1450.520765,0.052369,-0.000444,0.006005
14 Mar 2023 08:37:00.000,12.148,59.833,1450.940533,0.052355,-0.000368,0.007988
14 Mar 2023 08:38:00.000,15.285,59.813,1451.476361,0.052337,-0.000266,0.009874
14 Mar 2023 08:39:00.000,18.422,59.801,1452.121794,0.052315,-0.000135,0.011641
14 Mar 2023 08:40:00.000,21.557,59.797,1452.869059,0.052290,0.000028,0.013269
14 Mar 2023 08:41:00.000,24.690,59.804,1453.709168,0.052260,0.000227,0.014736
14 Mar 2023 08:42:00.000,27.821,59.824,1454.632020,0.052227,0.000469,0.016027
14 Mar 2023 08:43:00.000,30.950,59.860,1455.626531,0.052190,0.000761,0.017125
14 Mar 2023 08:44:00.000,34.077,59.915,1456.680771,0.052150,0.001114,0.018018
14 Mar 2023 08:45:00.000,37.202,59.994,1457.782104,0.052105,0.001542,0.018695
14 Mar 2023 08:46:00.000,40.323,60.101,1458.917346,0.052057,0.002061,0.019148
