"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
14 Mar 2023 04:00:00.000,-22.553,-143.175,1453.126578,0.052281,0.000087,-0.013754
14 Mar 2023 04:01:00.000,-19.419,-143.175,1452.348761,0.052308,-0.000087,-0.012175
14 Mar 2023 04:02:00.000,-16.283,-143.186,1451.670047,0.052331,-0.000227,-0.010450
14 Mar 2023 04:03:00.000,-13.146,-143.203,1451.098604,0.052350,-0.000338,-0.008599
14 Mar 2023 04:04:00.000,-10.007,-143.227,1450.641316,0.052365,-0.000423,-0.006645
14 Mar 2023 04:05:00.000,-6.868,-143.254,1450.303695,0.052377,-0.000483,-0.004610
14 Mar 2023 04:06:00.000,-3.729,-143.285,1450.089811,0.052384,-0.000520,-0.002520
14 Mar 2023 04:07:00.000,-0.589,-143.317,1450.002245,0.052386,-0.000534,-0.000399
14 Mar 2023 04:08:00.000,2.551,-143.350,1450.042052,0.052385,-0.000528,0.001726
14 Mar 2023 04:09:00.000,5.690,-143.381,1450.208752,0.052380,-0.000499,0.003831
14 Mar 2023 04:10:00.000,8.830,-143.410,1450.500335,0.052370,-0.000448,0.005889
14 Mar 2023 04:11:00.000,11.968,-143.435,1450.913284,0.052356,-0.000373,0.007877
14 Mar 2023 04:12:00.000,15.106,-143.455,1451.442622,0.052339,-0.000272,0.009769
14 Mar 2023 04:13:00.000,18.242,-143.468,1452.081970,0.052317,-0.000143,0.011544
14 Mar 2023 04:14:00.000,21.377,-143.473,1452.823631,0.052291,0.000017,0.013180
14 Mar 2023 04:15:00.000,24.510,-143.466,1453.658681,0.052262,0.000214,0.014657
14 Mar 2023 04:16:00.000,27.642,-143.447,1454.577081,0.052229,0.000454,0.015958
14 Mar 2023 04:17:00.000,30.771,-143.412,1455.567800,0.052192,0.000743,0.017068
14 Mar 2023 04:18:00.000,33.898,-143.358,1456.618952,0.052152,0.001092,0.017973
14 Mar 2023 04:19:00.000,37.023,-143.281,1457.717937,0.052108,0.001515,0.018662
14 Mar 2023 04:20:00.000,40.144,-143.176,1458.851599,0.052060,0.002029,0.019129
14 Mar 2023 04:21:00.000,43.263,-143.036,1460.006382,0.052007,0.002657,0.019366
14 Mar 2023 04:22:00.000,46.378,-142.855,1461.168494,0.051949,0.003433,0.019373
14 Mar 2023 04:23:00.000,49.490,-142.622,1462.324071,0.051884,0.004402,0.019149
14 Mar 2023 04:24:00.000,52.598,-142.323,1463.459348,0.051811,0.005629,0.018696
14 Mar 2023 04:25:00.000,55.701,-141.941,1464.560814,0.051727,0.007210,0.018022
14 Mar 2023 04:26:00.000,58.798,-141.450,1465.615379,0.051626,0.009289,0.017133
14 Mar 2023 04:27:00.000,61.889,-140.814,1466.610521,0.051501,0.012093,0.016041
14 Mar 2023 04:28:00.000,64.971,-139.980,1467.534440,0.051340,0.015994,0.014759
14 Mar 2023 04:29:00.000,68.042,-138.864,1468.376189,0.051119,0.021635,0.013302
14 Mar 2023 04:30:00.000,71.097,-137.330,1469.125805,0.050796,0.030196,0.011687
14 Mar 2023 04:31:00.000,74.127,-135.141,1469.774424,0.050285,0.044036,0.009935
14 Mar 2023 04:32:00.000,77.117,-131.847,1470.314380,0.049391,0.068353,0.008065
14 Mar 2023 04:33:00.000,80.031,-126.494,1470.739295,0.047605,0.116098,0.006100
14 Mar 2023 04:34:00.000,82.776,-116.775,1471.044155,0.043329,0.223762,0.004063
14 Mar 2023 04:35:00.000,85.066,-96.635,1471.225362,0.030703,0.482993,0.001978
14 Mar 2023 04:36:00.000,86.017,-57.782,1471.280777,-0.002505,0.742800,-0.000131
14 Mar 2023 04:37:00.000,84.829,-21.024,1471.209748,-0.033158,0.439514,-0.002237
14 Mar 2023 04:38:00.000,82.452,-2.714,1471.013113,-0.044114,0.204721,-0.004318
14 Mar 2023 04:39:00.000,79.677,6.249,1470.693191,-0.047909,0.108079,-0.006347
14 Mar 2023 04:40:00.000,76.751,11.264,1470.253756,-0.049534,0.064466,-0.008302
14 Mar 2023 04:41:00.000,73.754,14.385,1469.699998,-0.050363,0.041907,-0.010158
14 Mar 2023 04:42:00.000,70.720,16.474,1469.038456,-0.050843,0.028917,-0.011895
14 Mar 2023 04:43:00.000,67.663,17.946,1468.276948,-0.051150,0.020811,-0.013491
14 Mar 2023 04:44:00.000,64.591,19.021,1467.424482,-0.051362,0.015435,-0.014927
14 Mar 2023 04:45:00.000,61.507,19.828,1466.491149,-0.051518,0.011697,-0.016186
14 Mar 2023 04:46:00.000,58.416,20.443,1465.488007,-0.051639,0.008998,-0.017254
14 Mar 2023 04:47:00.000,55.317,20.919,1464.426955,-0.051738,0.006991,-0.018117
14 Mar 2023 04:48:00.000,52.214,21.290,1463.320591,-0.051821,0.005461,-0.018764
14 Mar 2023 04:49:00.000,49.106,21.579,1462.182066,-0.051893,0.004270,-0.019189
