"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
14 Mar 2023 04:00:00.000,67.277,-71.960,1468.174477,0.051181,0.020013,0.013681
14 Mar 2023 04:01:00.000,70.337,-70.548,1468.947950,0.050889,0.027688,0.012104
14 Mar 2023 04:02:00.000,73.374,-68.553,1469.622528,0.050437,0.039882,0.010384
14 Mar 2023 04:03:00.000,76.376,-65.597,1470.190237,0.049668,0.060816,0.008541
14 Mar 2023 04:04:00.000,79.314,-60.896,1470.644371,0.048188,0.100677,0.006598
14 Mar 2023 04:05:00.000,82.117,-52.624,1470.979571,0.044816,0.187425,0.004576
14 Mar 2023 04:06:00.000,84.571,-35.994,1471.191879,0.035322,0.398393,0.002501
14 Mar 2023 04:07:00.000,85.979,-1.637,1471.278791,0.007535,0.728788,0.000396
14 Mar 2023 04:08:00.000,85.287,38.957,1471.239282,-0.027831,0.529631,-0.001713
14 Mar 2023 04:09:00.000,83.099,61.147,1471.073818,-0.042414,0.245511,-0.003803
14 Mar 2023 04:10:00.000,80.388,71.724,1470.784351,-0.047261,0.125123,-0.005847
14 Mar 2023 04:11:00.000,77.489,77.455,1470.374296,-0.049232,0.072653,-0.007822
14 Mar 2023 04:12:00.000,74.506,80.940,1469.848494,-0.050199,0.046361,-0.009706
14 Mar 2023 04:13:00.000,71.480,83.236,1469.213154,-0.050744,0.031578,-0.011474
14 Mar 2023 04:14:00.000,68.427,84.836,1468.475783,-0.051085,0.022518,-0.013107
14 Mar 2023 04:15:00.000,65.358,85.996,1467.645101,-0.051316,0.016591,-0.014585
14 Mar 2023 04:16:00.000,62.277,86.861,1466.730940,-0.051483,0.012514,-0.015890
14 Mar 2023 04:17:00.000,59.187,87.518,1465.744128,-0.051612,0.009596,-0.017006
14 Mar 2023 04:18:00.000,56.091,88.025,1464.696366,-0.051715,0.007440,-0.017921
14 Mar 2023 04:19:00.000,52.988,88.420,1463.600093,-0.051801,0.005806,-0.018623
14 Mar 2023 04:20:00.000,49.881,88.728,1462.468335,-0.051875,0.004541,-0.019104
14 Mar 2023 04:21:00.000,46.770,88.968,1461.314558,-0.051941,0.003543,-0.019357
14 Mar 2023 04:22:00.000,43.655,89.155,1460.152507,-0.052000,0.002746,-0.019380
14 Mar 2023 04:23:00.000,40.537,89.299,1458.996040,-0.052053,0.002101,-0.019171
14 Mar 2023 04:24:00.000,37.416,89.409,1457.858968,-0.052102,0.001574,-0.018733
14 Mar 2023 04:25:00.000,34.291,89.489,1456.754886,-0.052147,0.001141,-0.018071
14 Mar 2023 04:26:00.000,31.165,89.546,1455.697009,-0.052187,0.000783,-0.017193
14 Mar 2023 04:27:00.000,28.036,89.583,1454.698014,-0.052225,0.000487,-0.016109
