"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
14 Mar 2023 04:00:00.000,-67.277,48.040,1468.174477,-0.051181,0.020013,0.013681
14 Mar 2023 04:01:00.000,-70.337,49.452,1468.947950,-0.050889,0.027688,0.012104
14 Mar 2023 04:02:00.000,-73.374,51.447,1469.622528,-0.050437,0.039882,0.010384
14 Mar 2023 04:03:00.000,-76.376,54.403,1470.190237,-0.049668,0.060816,0.008541
14 Mar 2023 04:04:00.000,-79.314,59.104,1470.644371,-0.048188,0.100677,0.006598
14 Mar 2023 04:05:00.000,-82.117,67.376,1470.979571,-0.044816,0.187425,0.004576
14 Mar 2023 04:06:00.000,-84.571,84.006,1471.191879,-0.035322,0.398393,0.002501
14 Mar 2023 04:07:00.000,-85.979,118.363,1471.278791,-0.007535,0.728788,0.000396
14 Mar 2023 04:08:00.000,-85.287,158.957,1471.239282,0.027831,0.529631,-0.001713
14 Mar 2023 04:09:00.000,-83.099,-178.853,1471.073818,0.042414,0.245511,-0.003803
14 Mar 2023 04:10:00.000,-80.388,-168.276,1470.784351,0.047261,0.125123,-0.005847
14 Mar 2023 04:11:00.000,-77.489,-162.545,1470.374296,0.049232,0.072653,-0.007822
14 Mar 2023 04:12:00.000,-74.506,-159.060,1469.848494,0.050199,0.046361,-0.009706
14 Mar 2023 04:13:00.000,-71.480,-156.764,1469.213154,0.050744,0.031578,-0.011474
14 Mar 2023 04:14:00.000,-68.427,-155.164,1468.475783,0.051085,0.022518,-0.013107
14 Mar 2023 04:15:00.000,-65.358,-154.004,1467.645101,0.051316,0.016591,-0.014585
14 Mar 2023 04:16:00.000,-62.277,-153.139,1466.730940,0.051483,0.012514,-0.015890
14 Mar 2023 04:17:00.000,-59.187,-152.482,1465.744128,0.051612,0.009596,-0.017006
14 Mar 2023 04:18:00.000,-56.091,-151.975,1464.696366,0.051715,0.007440,-0.017921
14 Mar 2023 04:19:00.000,-52.988,-151.580,1463.600093,0.051801,0.005806,-0.018623
14 Mar 2023 04:20:00.000,-49.881,-151.272,1462.468335,0.051875,0.004541,-0.019104
14 Mar 2023 04:21:00.000,-46.770,-151.032,1461.314558,0.051941,0.003543,-0.019357
14 Mar 2023 04:22:00.000,-43.655,-150.845,1460.152507,0.052000,0.002746,-0.019380
14 Mar 2023 04:23:00.000,-40.537,-150.701,1458.996040,0.052053,0.002101,-0.019171
14 Mar 2023 04:24:00.000,-37.416,-150.591,1457.858968,0.052102,0.001574,-0.018733
14 Mar 2023 04:25:00.000,-34.291,-150.511,1456.754886,0.052147,0.001141,-0.018071
14 Mar 2023 04:26:00.000,-31.165,-150.454,1455.697008,0.052187,0.000783,-0.017193
14 Mar 2023 04:27:00.000,-28.036,-150.417,1454.698014,0.052225,0.000487,-0.016109
14 Mar 2023 04:28:00.000,-24.904,-150.396,1453.769888,0.052258,0.000242,-0.014831
14 Mar 2023 04:29:00.000,-21.771,-150.388,1452.923775,0.052288,0.000040,-0.013375
14 Mar 2023 04:30:00.000,-18.637,-150.391,1452.169847,0.052314,-0.000125,-0.011758
14 Mar 2023 04:31:00.000,-15.500,-150.403,1451.517174,0.052336,-0.000258,-0.009999
14 Mar 2023 04:32:00.000,-12.363,-150.423,1450.973613,0.052354,-0.000362,-0.008120
14 Mar 2023 04:33:00.000,-9.225,-150.447,1450.545714,0.052369,-0.000440,-0.006144
14 Mar 2023 04:34:00.000,-6.085,-150.476,1450.238635,0.052379,-0.000494,-0.004093
14 Mar 2023 04:35:00.000,-2.946,-150.507,1450.056077,0.052385,-0.000525,-0.001993
14 Mar 2023 04:36:00.000,0.194,-150.539,1450.000244,0.052387,-0.000535,0.000131
14 Mar 2023 04:37:00.000,3.334,-150.572,1450.071808,0.052384,-0.000523,0.002254
14 Mar 2023 04:38:00.000,6.473,-150.603,1450.269906,0.052378,-0.000488,0.004350
14 Mar 2023 04:39:00.000,9.612,-150.631,1450.592149,0.052367,-0.000431,0.006392
14 Mar 2023 04:40:00.000,12.751,-150.655,1451.034652,0.052352,-0.000350,0.008358
14 Mar 2023 04:41:00.000,15.888,-150.673,1451.592080,0.052333,-0.000243,0.010224
14 Mar 2023 04:42:00.000,19.024,-150.684,1452.257720,0.052311,-0.000106,0.011966
14 Mar 2023 04:43:00.000,22.159,-150.686,1453.023556,0.052284,0.000063,0.013564
14 Mar 2023 04:44:00.000,25.291,-150.677,1453.880378,0.052254,0.000270,0.014999
14 Mar 2023 04:45:00.000,28.422,-150.654,1454.817885,0.052220,0.000521,0.016253
14 Mar 2023 04:46:00.000,31.551,-150.615,1455.824822,0.052183,0.000824,0.017313
14 Mar 2023 04:47:00.000,34.678,-150.555,1456.889109,0.052141,0.001190,0.018165
14 Mar 2023 04:48:00.000,37.801,-150.471,1457.997994,0.052096,0.001634,0.018800
14 Mar 2023 04:49:00.000,40.922,-150.358,1459.138205,0.052047,0.002173,0.019210
14 Mar 2023 04:50:00.000,44.040,-150.209,1460.296113,0.051993,0.002835,0.019390
14 Mar 2023 04:51:00.000,47.155,-150.016,1461.457891,0.051933,0.003654,0.019339
14 Mar 2023 04:52:00.000,50.266,-149.768,1462.609687,0.051867,0.004681,0.019057
14 Mar 2023 04:53:00.000,53.372,-149.451,1463.737781,0.051791,0.005986,0.018549
14 Mar 2023 04:54:00.000,56.474,-149.044,1464.828754,0.051703,0.007675,0.017820
14 Mar 2023 04:55:00.000,59.570,-148.521,1465.869642,0.051597,0.009909,0.016879
14 Mar 2023 04:56:00.000,62.658,-147.841,1466.848092,0.051465,0.012944,0.015738
14 Mar 2023 04:57:00.000,65.738,-146.946,1467.752503,0.051291,0.017205,0.014411
14 Mar 2023 04:58:00.000,68.806,-145.741,1468.572162,0.051050,0.023432,0.012913
14 Mar 2023 04:59:00.000,71.855,-144.072,1469.297371,0.050691,0.033020,0.011262
14 Mar 2023 05:00:00.000,74.878,-141.662,1469.919553,0.050109,0.048811,0.009479
14 Mar 2023 05:01:00.000,77.853,-137.975,1470.431359,0.049062,0.077251,0.007583
14 Mar 2023 05:02:00.000,80.737,-131.836,1470.826743,0.046883,0.134946,0.005598
14 Mar 2023 05:03:00.000,83.410,-120.315,1471.101039,0.041382,0.269471,0.003546
14 Mar 2023 05:04:00.000,85.481,-95.935,1471.251011,0.024612,0.576467,0.001453
14 Mar 2023 05:05:00.000,85.906,-54.128,1471.274889,-0.012274,0.702742,-0.000657
14 Mar 2023 05:06:00.000,84.302,-22.268,1471.172393,-0.037160,0.361443,-0.002760
14 Mar 2023 05:07:00.000,81.782,-7.119,1470.944730,-0.045423,0.172253,-0.004830
14 Mar 2023 05:08:00.000,78.956,0.542,1470.594587,-0.048435,0.094071,-0.006843
14 Mar 2023 05:09:00.000,76.008,4.960,1470.126097,-0.049790,0.057505,-0.008775
14 Mar 2023 05:10:00.000,73.000,7.767,1469.544789,-0.050506,0.038021,-0.010603
14 Mar 2023 05:11:00.000,69.959,9.674,1468.857532,-0.050932,0.026548,-0.012307
14 Mar 2023 05:12:00.000,66.898,11.031,1468.072448,-0.051210,0.019269,-0.013865
14 Mar 2023 05:13:00.000,63.822,12.030,1467.198827,-0.051405,0.014378,-0.015258
14 Mar 2023 05:14:00.000,60.737,12.782,1466.247010,-0.051551,0.010943,-0.016471
14 Mar 2023 05:15:00.000,57.643,13.359,1465.228280,-0.051666,0.008443,-0.017489
14 Mar 2023 05:16:00.000,54.544,13.806,1464.154721,-0.051760,0.006571,-0.018299
14 Mar 2023 05:17:00.000,51.439,14.155,1463.039086,-0.051839,0.005136,-0.018891
14 Mar 2023 05:18:00.000,48.330,14.427,1461.894639,-0.051909,0.004014,-0.019259
14 Mar 2023 05:19:00.000,45.217,14.639,1460.735005,-0.051971,0.003124,-0.019398
14 Mar 2023 05:20:00.000,42.100,14.804,1459.574007,-0.052027,0.002407,-0.019305
14 Mar 2023 05:21:00.000,38.980,14.930,1458.425499,-0.052078,0.001825,-0.018981
14 Mar 2023 05:22:00.000,35.857,15.024,1457.303205,-0.052125,0.001348,-0.018431
14 Mar 2023 05:23:00.000,32.732,15.092,1456.220552,-0.052167,0.000954,-0.017660
14 Mar 2023 05:24:00.000,29.604,15.138,1455.190505,-0.052206,0.000628,-0.016677
14 Mar 2023 05:25:00.000,26.474,15.167,1454.225416,-0.052242,0.000359,-0.015494
14 Mar 2023 05:26:00.000,23.342,15.181,1453.336869,-0.052273,0.000136,-0.014126
14 Mar 2023 05:27:00.000,20.208,15.183,1452.535540,-0.052301,-0.000047,-0.012587
14 Mar 2023 05:28:00.000,17.072,15.175,1451.831065,-0.052325,-0.000195,-0.010897
14 Mar 2023 05:29:00.000,13.935,15.160,1451.231923,-0.052346,-0.000313,-0.009076
14 Mar 2023 05:30:00.000,10.797,15.137,1450.745330,-0.052362,-0.000404,-0.007145
14 Mar 2023 05:31:00.000,7.659,15.111,1450.377151,-0.052374,-0.000470,-0.005128
14 Mar 2023 05:32:00.000,4.519,15.081,1450.131822,-0.052382,-0.000512,-0.003050
14 Mar 2023 05:33:00.000,1.379,15.049,1450.012304,-0.052386,-0.000533,-0.000934
14 Mar 2023 05:34:00.000,-1.760,15.016,1450.020039,-0.052386,-0.000531,0.001192
14 Mar 2023 05:35:00.000,-4.900,14.984,1450.154932,-0.052381,-0.000508,0.003304
14 Mar 2023 05:36:00.000,-8.040,14.955,1450.415356,-0.052373,-0.000463,0.005377
14 Mar 2023 05:37:00.000,-11.178,14.928,1450.798172,-0.052360,-0.000394,0.007384
14 Mar 2023 05:38:00.000,-14.316,14.907,1451.298763,-0.052343,-0.000300,0.009303
14 Mar 2023 05:39:00.000,-17.453,14.892,1451.911098,-0.052323,-0.000179,0.011109
14 Mar 2023 05:40:00.000,-20.588,14.885,1452.627803,-0.052298,-0.000026,0.012782
14 Mar 2023 05:41:00.000,-23.722,14.889,1453.440252,-0.052270,0.000161,0.014301
14 Mar 2023 05:42:00.000,-26.854,14.904,1454.338677,-0.052238,0.000389,0.015648
14 Mar 2023 05:43:00.000,-29.984,14.935,1455.312283,-0.052202,0.000665,0.016807
14 Mar 2023 05:44:00.000,-33.111,14.984,1456.349386,-0.052162,0.000998,0.017765
14 Mar 2023 05:45:00.000,-36.236,15.055,1457.437552,-0.052119,0.001401,0.018509
14 Mar 2023 05:46:00.000,-39.359,15.153,1458.563750,-0.052072,0.001889,0.019033
14 Mar 2023 05:47:00.000,-42.478,15.283,1459.714509,-0.052021,0.002486,0.019328
14 Mar 2023 05:48:00.000,-45.595,15.453,1460.876082,-0.051964,0.003222,0.019393
14 Mar 2023 05:49:00.000,-48.707,15.672,1462.034607,-0.051901,0.004137,0.019227
