"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
14 Mar 2023 07:34:00.000,-5.115,74.427,1450.168799,0.052381,-0.000506,-0.003448
14 Mar 2023 07:35:00.000,-1.976,74.395,1450.025234,0.052386,-0.000531,-0.001338
14 Mar 2023 07:36:00.000,1.164,74.362,1450.008766,0.052386,-0.000533,0.000789
14 Mar 2023 07:37:00.000,4.304,74.330,1450.119592,0.052383,-0.000514,0.002906
14 Mar 2023 07:38:00.000,7.443,74.300,1450.356376,0.052375,-0.000473,0.004988
14 Mar 2023 07:39:00.000,10.582,74.273,1450.716263,0.052363,-0.000409,0.007009
14 Mar 2023 07:40:00.000,13.720,74.251,1451.194912,0.052347,-0.000320,0.008947
14 Mar 2023 07:41:00.000,16.857,74.234,1451.786557,0.052327,-0.000204,0.010776
14 Mar 2023 07:42:00.000,19.993,74.226,1452.484070,0.052303,-0.000058,0.012476
14 Mar 2023 07:43:00.000,23.127,74.227,1453.279057,0.052275,0.000122,0.014025
14 Mar 2023 07:44:00.000,26.259,74.240,1454.161957,0.052244,0.000342,0.015406
14 Mar 2023 07:45:00.000,29.389,74.268,1455.122161,0.052209,0.000608,0.016602
14 Mar 2023 07:46:00.000,32.518,74.313,1456.148143,0.052170,0.000930,0.017599
14 Mar 2023 07:47:00.000,35.643,74.380,1457.227599,0.052128,0.001318,0.018385
14 Mar 2023 07:48:00.000,38.766,74.472,1458.347601,0.052081,0.001789,0.018951
14 Mar 2023 07:49:00.000,41.886,74.595,1459.494747,0.052031,0.002364,0.019290
14 Mar 2023 07:50:00.000,45.003,74.757,1460.655331,0.051975,0.003070,0.019399
14 Mar 2023 07:51:00.000,48.117,74.966,1461.815501,0.051914,0.003947,0.019276
14 Mar 2023 07:52:00.000,51.226,75.233,1462.961427,0.051845,0.005050,0.018924
14 Mar 2023 07:53:00.000,54.331,75.576,1464.079465,0.051766,0.006460,0.018346
14 Mar 2023 07:54:00.000,57.431,76.015,1465.156320,0.051673,0.008297,0.017551
14 Mar 2023 07:55:00.000,60.525,76.582,1466.179202,0.051560,0.010746,0.016547
14 Mar 2023 07:56:00.000,63.611,77.321,1467.135974,0.051417,0.014104,0.015347
14 Mar 2023 07:57:00.000,66.687,78.299,1468.015296,0.051226,0.018871,0.013965
14 Mar 2023 07:58:00.000,69.750,79.627,1468.806755,0.050955,0.025943,0.012418
14 Mar 2023 07:59:00.000,72.793,81.488,1469.500989,0.050542,0.037040,0.010724
14 Mar 2023 08:00:00.000,75.803,84.216,1470.089791,0.049853,0.055776,0.008904
14 Mar 2023 08:01:00.000,78.757,88.487,1470.566205,0.048563,0.090665,0.006978
14 Mar 2023 08:02:00.000,81.595,95.837,1470.924606,0.045729,0.164537,0.004970
14 Mar 2023 08:03:00.000,84.148,110.232,1471.160764,0.038070,0.342456,0.002903
14 Mar 2023 08:04:00.000,85.850,140.689,1471.271893,0.014776,0.683965,0.000802
14 Mar 2023 08:05:00.000,85.578,-177.077,1471.256683,-0.022650,0.602195,-0.001309
14 Mar 2023 08:06:00.000,83.579,-151.412,1471.115312,-0.040746,0.283970,-0.003404
14 Mar 2023 08:07:00.000,80.929,-139.321,1470.849448,-0.046655,0.140848,-0.005459
14 Mar 2023 08:08:00.000,78.054,-132.939,1470.462229,-0.048961,0.079976,-0.007449
14 Mar 2023 08:09:00.000,75.083,-129.132,1469.958224,-0.050057,0.050247,-0.009352
14 Mar 2023 08:10:00.000,72.063,-126.657,1469.343385,-0.050660,0.033858,-0.011144
14 Mar 2023 08:11:00.000,69.015,-124.947,1468.624977,-0.051030,0.023960,-0.012805
14 Mar 2023 08:12:00.000,65.949,-123.717,1467.811492,-0.051277,0.017557,-0.014313
14 Mar 2023 08:13:00.000,62.870,-122.803,1466.912558,-0.051455,0.013191,-0.015653
14 Mar 2023 08:14:00.000,59.782,-122.111,1465.938821,-0.051589,0.010088,-0.016807
14 Mar 2023 08:15:00.000,56.686,-121.579,1464.901825,-0.051697,0.007808,-0.017762
14 Mar 2023 08:16:00.000,53.585,-121.165,1463.813876,-0.051786,0.006088,-0.018506
14 Mar 2023 08:17:00.000,50.479,-120.842,1462.687902,-0.051862,0.004760,-0.019029
14 Mar 2023 08:18:00.000,47.368,-120.590,1461.537296,-0.051929,0.003718,-0.019327
14 Mar 2023 08:19:00.000,44.254,-120.393,1460.375760,-0.051989,0.002886,-0.019394
14 Mar 2023 08:20:00.000,41.136,-120.242,1459.217144,-0.052043,0.002215,-0.019229
14 Mar 2023 08:21:00.000,38.015,-120.126,1458.075282,-0.052093,0.001667,-0.018835
14 Mar 2023 08:22:00.000,34.892,-120.041,1456.963822,-0.052138,0.001218,-0.018216
14 Mar 2023 08:23:00.000,31.766,-119.980,1455.896065,-0.052180,0.000847,-0.017378
14 Mar 2023 08:24:00.000,28.637,-119.939,1454.884805,-0.052218,0.000540,-0.016332
14 Mar 2023 08:25:00.000,25.506,-119.915,1453.942170,-0.052252,0.000285,-0.015091
14 Mar 2023 08:26:00.000,22.373,-119.905,1453.079479,-0.052282,0.000076,-0.013667
14 Mar 2023 08:27:00.000,19.239,-119.906,1452.307100,-0.052309,-0.000096,-0.012080
14 Mar 2023 08:28:00.000,16.103,-119.917,1451.634325,-0.052332,-0.000234,-0.010347
14 Mar 2023 08:29:00.000,12.966,-119.935,1451.069251,-0.052351,-0.000344,-0.008490
14 Mar 2023 08:30:00.000,9.828,-119.959,1450.618687,-0.052366,-0.000427,-0.006530
14 Mar 2023 08:31:00.000,6.689,-119.987,1450.288062,-0.052377,-0.000485,-0.004491
14 Mar 2023 08:32:00.000,3.549,-120.017,1450.081363,-0.052384,-0.000521,-0.002399
14 Mar 2023 08:33:00.000,0.409,-120.050,1450.001083,-0.052387,-0.000535,-0.000277
14 Mar 2023 08:34:00.000,-2.731,-120.082,1450.048190,-0.052385,-0.000527,0.001848
14 Mar 2023 08:35:00.000,-5.870,-120.113,1450.222117,-0.052379,-0.000497,0.003950
14 Mar 2023 08:36:00.000,-9.009,-120.142,1450.520765,-0.052369,-0.000444,0.006005
14 Mar 2023 08:37:00.000,-12.148,-120.167,1450.940533,-0.052355,-0.000368,0.007988
14 Mar 2023 08:38:00.000,-15.285,-120.187,1451.476361,-0.052337,-0.000266,0.009874
14 Mar 2023 08:39:00.000,-18.422,-120.199,1452.121794,-0.052315,-0.000135,0.011641
14 Mar 2023 08:40:00.000,-21.557,-120.203,1452.869059,-0.052290,0.000028,0.013269
14 Mar 2023 08:41:00.000,-24.690,-120.196,1453.709168,-0.052260,0.000227,0.014736
14 Mar 2023 08:42:00.000,-27.821,-120.176,1454.632020,-0.052227,0.000469,0.016027
14 Mar 2023 08:43:00.000,-30.950,-120.140,1455.626531,-0.052190,0.000761,0.017125
14 Mar 2023 08:44:00.000,-34.077,-120.085,1456.680771,-0.052150,0.001114,0.018018
14 Mar 2023 08:45:00.000,-37.202,-120.006,1457.782104,-0.052105,0.001542,0.018695
