"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
14 Mar 2023 04:00:00.000,0.000,128.480,1450.000000,0.052387,-0.000535,0.000000
14 Mar 2023 04:01:00.000,3.140,128.448,1450.063700,0.052384,-0.000524,0.002123
14 Mar 2023 04:02:00.000,6.279,128.417,1450.254033,0.052378,-0.000491,0.004221
14 Mar 2023 04:03:00.000,9.418,128.389,1450.568701,0.052368,-0.000436,0.006268
14 Mar 2023 04:04:00.000,12.557,128.364,1451.003912,0.052353,-0.000356,0.008240
14 Mar 2023 04:05:00.000,15.694,128.345,1451.554419,0.052335,-0.000250,0.010112
14 Mar 2023 04:06:00.000,18.830,128.334,1452.213591,0.052312,-0.000116,0.011862
14 Mar 2023 04:07:00.000,21.965,128.331,1452.973491,0.052286,0.000051,0.013469
14 Mar 2023 04:08:00.000,25.098,128.340,1453.824977,0.052256,0.000256,0.014915
14 Mar 2023 04:09:00.000,28.229,128.362,1454.757816,0.052222,0.000504,0.016181
14 Mar 2023 04:10:00.000,31.358,128.400,1455.760804,0.052185,0.000803,0.017253
14 Mar 2023 04:11:00.000,34.484,128.458,1456.821911,0.052144,0.001165,0.018119
14 Mar 2023 04:12:00.000,37.608,128.540,1457.928420,0.052099,0.001604,0.018767
14 Mar 2023 04:13:00.000,40.730,128.651,1459.067087,0.052050,0.002137,0.019191
14 Mar 2023 04:14:00.000,43.848,128.798,1460.224301,0.051996,0.002790,0.019385
14 Mar 2023 04:15:00.000,46.963,128.988,1461.386242,0.051937,0.003598,0.019348
14 Mar 2023 04:16:00.000,50.074,129.232,1462.539055,0.051871,0.004610,0.019081
14 Mar 2023 04:17:00.000,53.180,129.545,1463.669006,0.051796,0.005895,0.018586
14 Mar 2023 04:18:00.000,56.282,129.945,1464.762654,0.051709,0.007556,0.017871
14 Mar 2023 04:19:00.000,59.379,130.460,1465.807003,0.051605,0.009751,0.016943
14 Mar 2023 04:20:00.000,62.468,131.129,1466.789656,0.051474,0.012727,0.015814
14 Mar 2023 04:21:00.000,65.548,132.009,1467.698963,0.051304,0.016894,0.014498
14 Mar 2023 04:22:00.000,68.616,133.191,1468.524152,0.051068,0.022969,0.013010
14 Mar 2023 04:23:00.000,71.668,134.825,1469.255458,0.050718,0.032288,0.011368
14 Mar 2023 04:24:00.000,74.692,137.177,1469.884234,0.050155,0.047564,0.009592
14 Mar 2023 04:25:00.000,77.671,140.761,1470.403049,0.049149,0.074904,0.007703
14 Mar 2023 04:26:00.000,80.563,146.691,1470.805778,0.047077,0.129909,0.005722
14 Mar 2023 04:27:00.000,83.256,157.727,1471.087666,0.041916,0.257151,0.003675
14 Mar 2023 04:28:00.000,85.387,-179.009,1471.245387,0.026273,0.553027,0.001583
14 Mar 2023 04:29:00.000,85.947,-137.741,1471.277082,-0.009937,0.717145,-0.000527
14 Mar 2023 04:30:00.000,84.438,-104.623,1471.182375,-0.036274,0.379483,-0.002630
14 Mar 2023 04:31:00.000,81.950,-88.753,1470.962385,-0.045129,0.179629,-0.004703
14 Mar 2023 04:32:00.000,79.136,-80.794,1470.619706,-0.048314,0.097297,-0.006720
14 Mar 2023 04:33:00.000,76.192,-76.238,1470.158383,-0.049730,0.059128,-0.008658
14 Mar 2023 04:34:00.000,73.187,-73.358,1469.583862,-0.050472,0.038936,-0.010494
14 Mar 2023 04:35:00.000,70.148,-71.408,1468.902929,-0.050911,0.027110,-0.012206
14 Mar 2023 04:36:00.000,67.087,-70.023,1468.123633,-0.051196,0.019637,-0.013773
14 Mar 2023 04:37:00.000,64.013,-69.006,1467.255193,-0.051395,0.014631,-0.015177
14 Mar 2023 04:38:00.000,60.928,-68.241,1466.307891,-0.051543,0.011124,-0.016402
14 Mar 2023 04:39:00.000,57.835,-67.655,1465.292953,-0.051659,0.008577,-0.017432
14 Mar 2023 04:40:00.000,54.735,-67.201,1464.222419,-0.051754,0.006672,-0.018255
14 Mar 2023 04:41:00.000,51.631,-66.847,1463.109004,-0.051835,0.005214,-0.018861
