"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
14 Mar 2023 04:00:00.000,-45.017,72.471,1460.660546,-0.051975,0.003073,0.019399
14 Mar 2023 04:01:00.000,-48.131,72.680,1461.820682,-0.051913,0.003951,0.019275
14 Mar 2023 04:02:00.000,-51.240,72.948,1462.966513,-0.051844,0.005056,0.018922
14 Mar 2023 04:03:00.000,-54.345,73.291,1464.084396,-0.051765,0.006468,0.018343
14 Mar 2023 04:04:00.000,-57.445,73.730,1465.161038,-0.051672,0.008307,0.017547
14 Mar 2023 04:05:00.000,-60.539,74.298,1466.183649,-0.051559,0.010759,0.016542
14 Mar 2023 04:06:00.000,-63.625,75.037,1467.140098,-0.051416,0.014121,0.015341
14 Mar 2023 04:07:00.000,-66.701,76.017,1468.019049,-0.051225,0.018897,0.013959
14 Mar 2023 04:08:00.000,-69.764,77.347,1468.810092,-0.050953,0.025982,0.012411
14 Mar 2023 04:09:00.000,-72.806,79.210,1469.503871,-0.050540,0.037103,0.010717
14 Mar 2023 04:10:00.000,-75.817,81.944,1470.092183,-0.049849,0.055887,0.008895
14 Mar 2023 04:11:00.000,-78.770,86.225,1470.568079,-0.048555,0.090883,0.006969
14 Mar 2023 04:12:00.000,-81.607,93.594,1470.925940,-0.045710,0.165027,0.004961
14 Mar 2023 04:13:00.000,-84.158,108.037,1471.161543,-0.038013,0.343666,0.002893
14 Mar 2023 04:14:00.000,-85.854,138.586,1471.272107,-0.014615,0.685275,0.000792
14 Mar 2023 04:15:00.000,-85.572,-179.202,1471.256330,0.022783,0.600528,-0.001318
14 Mar 2023 04:16:00.000,-83.568,-153.623,1471.114396,0.040789,0.282994,-0.003413
14 Mar 2023 04:17:00.000,-80.917,-141.571,1470.847980,0.046671,0.140451,-0.005468
14 Mar 2023 04:18:00.000,-78.041,-135.205,1470.460226,0.048967,0.079794,-0.007458
14 Mar 2023 04:19:00.000,-75.070,-131.406,1469.955710,0.050060,0.050151,-0.009360
14 Mar 2023 04:20:00.000,-72.050,-128.935,1469.340389,0.050662,0.033803,-0.011152
14 Mar 2023 04:21:00.000,-69.001,-127.228,1468.621534,0.051031,0.023925,-0.012812
14 Mar 2023 04:22:00.000,-65.935,-125.999,1467.807644,0.051278,0.017534,-0.014320
14 Mar 2023 04:23:00.000,-62.856,-125.087,1466.908350,0.051455,0.013175,-0.015659
14 Mar 2023 04:24:00.000,-59.768,-124.396,1465.934303,0.051590,0.010076,-0.016812
14 Mar 2023 04:25:00.000,-56.672,-123.864,1464.897050,0.051697,0.007799,-0.017766
14 Mar 2023 04:26:00.000,-53.571,-123.451,1463.808902,0.051786,0.006081,-0.018508
14 Mar 2023 04:27:00.000,-50.465,-123.128,1462.682787,0.051862,0.004755,-0.019031
14 Mar 2023 04:28:00.000,-47.354,-122.876,1461.532101,0.051929,0.003713,-0.019327
14 Mar 2023 04:29:00.000,-44.240,-122.680,1460.370547,0.051989,0.002883,-0.019393
14 Mar 2023 04:30:00.000,-41.122,-122.528,1459.211976,0.052044,0.002212,-0.019228
14 Mar 2023 04:31:00.000,-38.001,-122.413,1458.070220,0.052093,0.001665,-0.018833
14 Mar 2023 04:32:00.000,-34.878,-122.328,1456.958927,0.052139,0.001216,-0.018212
14 Mar 2023 04:33:00.000,-31.751,-122.267,1455.891395,0.052180,0.000845,-0.017374
14 Mar 2023 04:34:00.000,-28.623,-122.226,1454.880416,0.052218,0.000538,-0.016327
14 Mar 2023 04:35:00.000,-25.492,-122.202,1453.938115,0.052252,0.000284,-0.015085
14 Mar 2023 04:36:00.000,-22.359,-122.192,1453.075806,0.052282,0.000075,-0.013661
14 Mar 2023 04:37:00.000,-19.225,-122.193,1452.303855,0.052309,-0.000097,-0.012072
14 Mar 2023 04:38:00.000,-16.089,-122.204,1451.631545,0.052332,-0.000235,-0.010339
14 Mar 2023 04:39:00.000,-12.952,-122.222,1451.066971,0.052351,-0.000344,-0.008481
14 Mar 2023 04:40:00.000,-9.813,-122.246,1450.616933,0.052366,-0.000427,-0.006521
14 Mar 2023 04:41:00.000,-6.674,-122.274,1450.286856,0.052377,-0.000485,-0.004482
14 Mar 2023 04:42:00.000,-3.535,-122.305,1450.080720,0.052384,-0.000521,-0.002389
14 Mar 2023 04:43:00.000,-0.395,-122.337,1450.001010,0.052387,-0.000535,-0.000268
14 Mar 2023 04:44:00.000,2.745,-122.369,1450.048688,0.052385,-0.000527,0.001857
14 Mar 2023 04:45:00.000,5.884,-122.400,1450.223180,0.052379,-0.000497,0.003960
14 Mar 2023 04:46:00.000,9.024,-122.429,1450.522380,0.052369,-0.000444,0.006014
14 Mar 2023 04:47:00.000,12.162,-122.454,1450.942681,0.052355,-0.000367,0.007996
14 Mar 2023 04:48:00.000,15.299,-122.474,1451.479016,0.052337,-0.000265,0.009882
14 Mar 2023 04:49:00.000,18.436,-122.486,1452.124923,0.052315,-0.000134,0.011649
14 Mar 2023 04:50:00.000,21.571,-122.490,1452.872627,0.052290,0.000028,0.013276
14 Mar 2023 04:51:00.000,24.704,-122.483,1453.713129,0.052260,0.000228,0.014743
14 Mar 2023 04:52:00.000,27.835,-122.463,1454.636328,0.052227,0.000470,0.016032
14 Mar 2023 04:53:00.000,30.964,-122.427,1455.631135,0.052190,0.000763,0.017130
14 Mar 2023 04:54:00.000,34.091,-122.372,1456.685614,0.052149,0.001116,0.018022
14 Mar 2023 04:55:00.000,37.216,-122.293,1457.787129,0.052105,0.001544,0.018698
14 Mar 2023 04:56:00.000,40.337,-122.186,1458.922492,0.052056,0.002064,0.019150
14 Mar 2023 04:57:00.000,43.456,-122.044,1460.078129,0.052003,0.002700,0.019374
14 Mar 2023 04:58:00.000,46.571,-121.860,1461.240238,0.051945,0.003487,0.019366
14 Mar 2023 04:59:00.000,49.682,-121.623,1462.394959,0.051880,0.004469,0.019127
14 Mar 2023 05:00:00.000,52.790,-121.320,1463.528534,0.051806,0.005715,0.018661
14 Mar 2023 05:01:00.000,55.892,-120.932,1464.627477,0.051721,0.007322,0.017973
14 Mar 2023 05:02:00.000,58.989,-120.433,1465.678725,0.051619,0.009438,0.017071
14 Mar 2023 05:03:00.000,62.079,-119.787,1466.669800,0.051492,0.012298,0.015967
