"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
14 Mar 2023 04:00:00.000,45.017,-107.529,1460.660546,0.051975,0.003073,0.019399
14 Mar 2023 04:01:00.000,48.131,-107.320,1461.820682,0.051913,0.003951,0.019275
14 Mar 2023 04:02:00.000,51.240,-107.052,1462.966513,0.051844,0.005056,0.018922
14 Mar 2023 04:03:00.000,54.345,-106.709,1464.084396,0.051765,0.006468,0.018343
14 Mar 2023 04:04:00.000,57.445,-106.270,1465.161038,0.051672,0.008307,0.017547
14 Mar 2023 04:05:00.000,60.539,-105.702,1466.183649,0.051559,0.010759,0.016542
14 Mar 2023 04:06:00.000,63.625,-104.963,1467.140098,0.051416,0.014121,0.015341
14 Mar 2023 04:07:00.000,66.701,-103.983,1468.019049,0.051225,0.018897,0.013959
14 Mar 2023 04:08:00.000,69.764,-102.653,1468.810092,0.050953,0.025982,0.012411
14 Mar 2023 04:09:00.000,72.806,-100.790,1469.503871,0.050540,0.037103,0.010717
14 Mar 2023 04:10:00.000,75.817,-98.056,1470.092183,0.049849,0.055887,0.008895
14 Mar 2023 04:11:00.000,78.770,-93.775,1470.568079,0.048555,0.090883,0.006969
14 Mar 2023 04:12:00.000,81.607,-86.406,1470.925940,0.045710,0.165027,0.004961
14 Mar 2023 04:13:00.000,84.158,-71.963,1471.161543,0.038013,0.343666,0.002893
14 Mar 2023 04:14:00.000,85.854,-41.414,1471.272107,0.014615,0.685275,0.000792
14 Mar 2023 04:15:00.000,85.572,0.798,1471.256330,-0.022783,0.600528,-0.001318
14 Mar 2023 04:16:00.000,83.568,26.377,1471.114396,-0.040789,0.282994,-0.003413
14 Mar 2023 04:17:00.000,80.917,38.429,1470.847980,-0.046671,0.140451,-0.005468
14 Mar 2023 04:18:00.000,78.041,44.795,1470.460226,-0.048967,0.079794,-0.007458
14 Mar 2023 04:19:00.000,75.070,48.594,1469.955710,-0.050060,0.050151,-0.009360
14 Mar 2023 04:20:00.000,72.050,51.065,1469.340389,-0.050662,0.033803,-0.011152
14 Mar 2023 04:21:00.000,69.001,52.772,1468.621534,-0.051031,0.023925,-0.012812
14 Mar 2023 04:22:00.000,65.935,54.001,1467.807644,-0.051278,0.017534,-0.014320
14 Mar 2023 04:23:00.000,62.856,54.913,1466.908350,-0.051455,0.013175,-0.015659
14 Mar 2023 04:24:00.000,59.768,55.604,1465.934303,-0.051590,0.010076,-0.016812
14 Mar 2023 04:25:00.000,56.672,56.136,1464.897050,-0.051697,0.007799,-0.017766
14 Mar 2023 04:26:00.000,53.571,56.549,1463.808902,-0.051786,0.006081,-0.018508
14 Mar 2023 04:27:00.000,50.465,56.872,1462.682787,-0.051862,0.004755,-0.019031
14 Mar 2023 04:28:00.000,47.354,57.124,1461.532101,-0.051929,0.003713,-0.019327
14 Mar 2023 04:29:00.000,44.240,57.320,1460.370547,-0.051989,0.002883,-0.019393
14 Mar 2023 04:30:00.000,41.122,57.472,1459.211976,-0.052044,0.002212,-0.019228
14 Mar 2023 04:31:00.000,38.001,57.587,1458.070220,-0.052093,0.001665,-0.018833
14 Mar 2023 04:32:00.000,34.878,57.672,1456.958927,-0.052139,0.001216,-0.018212
14 Mar 2023 04:33:00.000,31.751,57.733,1455.891395,-0.052180,0.000845,-0.017374
14 Mar 2023 04:34:00.000,28.623,57.774,1454.880416,-0.052218,0.000538,-0.016327
14 Mar 2023 04:35:00.000,25.492,57.798,1453.938115,-0.052252,0.000284,-0.015085
14 Mar 2023 04:36:00.000,22.359,57.808,1453.075806,-0.052282,0.000075,-0.013661
14 Mar 2023 04:37:00.000,19.225,57.807,1452.303855,-0.052309,-0.000097,-0.012072
14 Mar 2023 04:38:00.000,16.089,57.796,1451.631545,-0.052332,-0.000235,-0.010339
14 Mar 2023 04:39:00.000,12.952,57.778,1451.066971,-0.052351,-0.000344,-0.008481
14 Mar 2023 04:40:00.000,9.813,57.754,1450.616933,-0.052366,-0.000427,-0.006521
14 Mar 2023 04:41:00.000,6.674,57.726,1450.286856,-0.052377,-0.000485,-0.004482
14 Mar 2023 04:42:00.000,3.535,57.695,1450.080720,-0.052384,-0.000521,-0.002389
14 Mar 2023 04:43:00.000,0.395,57.663,1450.001010,-0.052387,-0.000535,-0.000268
14 Mar 2023 04:44:00.000,-2.745,57.631,1450.048688,-0.052385,-0.000527,0.001857
14 Mar 2023 04:45:00.000,-5.884,57.600,1450.223180,-0.052379,-0.000497,0.003960
14 Mar 2023 04:46:00.000,-9.024,57.571,1450.522380,-0.052369,-0.000444,0.006014
14 Mar 2023 04:47:00.000,-12.162,57.546,1450.942681,-0.052355,-0.000367,0.007996
14 Mar 2023 04:48:00.000,-15.299,57.526,1451.479016,-0.052337,-0.000265,0.009882
14 Mar 2023 04:49:00.000,-18.436,57.514,1452.124923,-0.052315,-0.000134,0.011649
14 Mar 2023 04:50:00.000,-21.571,57.510,1452.872627,-0.052290,0.000028,0.013276
14 Mar 2023 04:51:00.000,-24.704,57.517,1453.713129,-0.052260,0.000228,0.014743
14 Mar 2023 04:52:00.000,-27.835,57.537,1454.636328,-0.052227,0.000470,0.016032
14 Mar 2023 04:53:00.000,-30.964,57.573,1455.631135,-0.052190,0.000763,0.017130
14 Mar 2023 04:54:00.000,-34.091,57.628,1456.685614,-0.052149,0.001116,0.018022
14 Mar 2023 04:55:00.000,-37.216,57.707,1457.787129,-0.052105,0.001544,0.018698
14 Mar 2023 04:56:00.000,-40.337,57.814,1458.922492,-0.052056,0.002064,0.019150
14 Mar 2023 04:57:00.000,-43.456,57.956,1460.078129,-0.052003,0.002700,0.019374
14 Mar 2023 04:58:00.000,-46.571,58.140,1461.240238,-0.051945,0.003487,0.019366
14 Mar 2023 04:59:00.000,-49.682,58.377,1462.394959,-0.051880,0.004469,0.019127
14 Mar 2023 05:00:00.000,-52.790,58.680,1463.528534,-0.051806,0.005715,0.018661
14 Mar 2023 05:01:00.000,-55.892,59.068,1464.627477,-0.051721,0.007322,0.017973
14 Mar 2023 05:02:00.000,-58.989,59.567,1465.678725,-0.051619,0.009438,0.017071
14 Mar 2023 05:03:00.000,-62.079,60.213,1466.669800,-0.051492,0.012298,0.015967
14 Mar 2023 05:04:00.000,-65.161,61.062,1467.588948,-0.051328,0.016284,0.014673
14 Mar 2023 05:05:00.000,-68.231,62.200,1468.425282,-0.051102,0.022063,0.013206
14 Mar 2023 05:06:00.000,-71.285,63.766,1469.168902,-0.050771,0.030864,0.011583
14 Mar 2023 05:07:00.000,-74.313,66.006,1469.811015,-0.050243,0.045157,0.009822
14 Mar 2023 05:08:00.000,-77.300,69.392,1470.344032,-0.049314,0.070419,0.007946
14 Mar 2023 05:09:00.000,-80.207,74.927,1470.761660,-0.047440,0.120415,0.005976
14 Mar 2023 05:10:00.000,-82.936,85.055,1471.058967,-0.042895,0.234127,0.003935
14 Mar 2023 05:11:00.000,-85.177,106.178,1471.232447,-0.029342,0.505666,0.001848
14 Mar 2023 05:12:00.000,-86.003,145.943,1471.280052,0.004993,0.737624,-0.000261
14 Mar 2023 05:13:00.000,-84.704,-178.452,1471.201221,0.034260,0.418893,-0.002367
14 Mar 2023 05:14:00.000,-82.288,-160.990,1470.996885,0.044471,0.195979,-0.004445
14 Mar 2023 05:15:00.000,-79.499,-152.376,1470.669452,0.048049,0.104354,-0.006470
14 Mar 2023 05:16:00.000,-76.567,-147.518,1470.222788,0.049601,0.062637,-0.008420
14 Mar 2023 05:17:00.000,-73.568,-144.480,1469.662166,0.050400,0.040895,-0.010269
14 Mar 2023 05:18:00.000,-70.532,-142.438,1468.994207,0.050866,0.028304,-0.011998
14 Mar 2023 05:19:00.000,-67.473,-140.995,1468.226805,0.051166,0.020414,-0.013584
14 Mar 2023 05:20:00.000,-64.400,-139.940,1467.369039,0.051373,0.015164,-0.015010
14 Mar 2023 05:21:00.000,-61.316,-139.147,1466.431061,0.051527,0.011504,-0.016258
14 Mar 2023 05:22:00.000,-58.224,-138.542,1465.423988,0.051646,0.008857,-0.017313
14 Mar 2023 05:23:00.000,-55.126,-138.073,1464.359764,0.051743,0.006884,-0.018163
14 Mar 2023 05:24:00.000,-52.022,-137.708,1463.251026,0.051825,0.005378,-0.018797
14 Mar 2023 05:25:00.000,-48.913,-137.423,1462.110956,0.051897,0.004205,-0.019208
14 Mar 2023 05:26:00.000,-45.801,-137.200,1460.953122,0.051960,0.003276,-0.019389
14 Mar 2023 05:27:00.000,-42.685,-137.027,1459.791322,0.052017,0.002530,-0.019340
14 Mar 2023 05:28:00.000,-39.566,-136.895,1458.639419,0.052069,0.001925,-0.019059
14 Mar 2023 05:29:00.000,-36.443,-136.795,1457.511172,0.052116,0.001430,-0.018551
14 Mar 2023 05:30:00.000,-33.318,-136.723,1456.420075,0.052160,0.001022,-0.017821
14 Mar 2023 05:31:00.000,-30.191,-136.672,1455.379196,0.052199,0.000685,-0.016877
14 Mar 2023 05:32:00.000,-27.061,-136.641,1454.401010,0.052235,0.000406,-0.015731
14 Mar 2023 05:33:00.000,-23.929,-136.624,1453.497258,0.052268,0.000175,-0.014396
14 Mar 2023 05:34:00.000,-20.796,-136.620,1452.678795,0.052296,-0.000015,-0.012888
14 Mar 2023 05:35:00.000,-17.661,-136.626,1451.955464,0.052321,-0.000170,-0.011225
14 Mar 2023 05:36:00.000,-14.524,-136.640,1451.335968,0.052342,-0.000293,-0.009426
14 Mar 2023 05:37:00.000,-11.386,-136.662,1450.827768,0.052359,-0.000389,-0.007515
14 Mar 2023 05:38:00.000,-8.248,-136.688,1450.436987,0.052372,-0.000459,-0.005512
14 Mar 2023 05:39:00.000,-5.108,-136.717,1450.168336,0.052381,-0.000506,-0.003443
14 Mar 2023 05:40:00.000,-1.969,-136.749,1450.025055,0.052386,-0.000531,-0.001333
14 Mar 2023 05:41:00.000,1.171,-136.781,1450.008872,0.052386,-0.000533,0.000793
14 Mar 2023 05:42:00.000,4.311,-136.813,1450.119983,0.052383,-0.000514,0.002910
14 Mar 2023 05:43:00.000,7.450,-136.843,1450.357047,0.052375,-0.000473,0.004992
14 Mar 2023 05:44:00.000,10.589,-136.871,1450.717205,0.052363,-0.000409,0.007014
